SeeingMachines PDB V:102
Time (UTC), Sensor 1 RightEyeX, Sensor 1 RightEyeY, Sensor 1 RightEyeZ, Sensor 1 LeftEyeX, Sensor 1 LeftEyeY, Sensor 1 LeftEyeZ, Sensor 1 RightPupilX, Sensor 1 RightPupilY, Sensor 1 RightPupilZ, Sensor 1 LeftPupilX, Sensor 1 LeftPupilY, Sensor 1 LeftPupilZ, Sensor 1 LeftPupilDiameter, Sensor 1 RightPupilDiameter, Sensor 1 RightEyeClosure, Sensor 1 RightEyeClosureConfidence, Sensor 1 LeftEyeClosure, Sensor 1 LeftEyeClosureConfidence, Sensor 1 LeftEyeGazeQualityLevel, Sensor 1 RightEyeGazeQualityLevel, Sensor 1 LeftEyeGazeRotationX, Sensor 1 LeftEyeGazeRotationY, Sensor 1 RightEyeGazeRotationX, Sensor 1 RightEyeGazeRotationY, Sensor 1 AverageBlinkDuration, Sensor 1 BlinkFrequency, Sensor 1 VergenceX, Sensor 1 VergenceY, Sensor 1 VergenceZ, Sensor 1 HeadAccelerationX, Sensor 1 HeadAccelerationY, Sensor 1 HeadAccelerationZ, Sensor 1 HeadAngularAccelerationX, Sensor 1 HeadAngularAccelerationY, Sensor 1 HeadAngularAccelerationZ, Sensor 1 FaceLabFrameIndex, Sensor 1 HeadX, Sensor 1 HeadY, Sensor 1 HeadZ, Sensor 1 HeadPositionConfidence, Sensor 1 HeadRotationX, Sensor 1 HeadRotationY, Sensor 1 HeadRotationZ, Sensor 2 RightEyeX, Sensor 2 RightEyeY, Sensor 2 RightEyeZ, Sensor 2 LeftEyeX, Sensor 2 LeftEyeY, Sensor 2 LeftEyeZ, Sensor 2 RightPupilX, Sensor 2 RightPupilY, Sensor 2 RightPupilZ, Sensor 2 LeftPupilX, Sensor 2 LeftPupilY, Sensor 2 LeftPupilZ, Sensor 2 LeftPupilDiameter, Sensor 2 RightPupilDiameter, Sensor 2 RightEyeClosure, Sensor 2 RightEyeClosureConfidence, Sensor 2 LeftEyeClosure, Sensor 2 LeftEyeClosureConfidence, Sensor 2 LeftEyeGazeQualityLevel, Sensor 2 RightEyeGazeQualityLevel, Sensor 2 LeftEyeGazeRotationX, Sensor 2 LeftEyeGazeRotationY, Sensor 2 RightEyeGazeRotationX, Sensor 2 RightEyeGazeRotationY, Sensor 2 AverageBlinkDuration, Sensor 2 BlinkFrequency, Sensor 2 VergenceX, Sensor 2 VergenceY, Sensor 2 VergenceZ, Sensor 2 HeadAccelerationX, Sensor 2 HeadAccelerationY, Sensor 2 HeadAccelerationZ, Sensor 2 HeadAngularAccelerationX, Sensor 2 HeadAngularAccelerationY, Sensor 2 HeadAngularAccelerationZ, Sensor 2 FaceLabFrameIndex, Sensor 2 HeadX, Sensor 2 HeadY, Sensor 2 HeadZ, Sensor 2 HeadPositionConfidence, Sensor 2 HeadRotationX, Sensor 2 HeadRotationY, Sensor 2 HeadRotationZ, Sensor 3 RightEyeX, Sensor 3 RightEyeY, Sensor 3 RightEyeZ, Sensor 3 LeftEyeX, Sensor 3 LeftEyeY, Sensor 3 LeftEyeZ, Sensor 3 RightPupilX, Sensor 3 RightPupilY, Sensor 3 RightPupilZ, Sensor 3 LeftPupilX, Sensor 3 LeftPupilY, Sensor 3 LeftPupilZ, Sensor 3 LeftPupilDiameter, Sensor 3 RightPupilDiameter, Sensor 3 RightEyeClosure, Sensor 3 RightEyeClosureConfidence, Sensor 3 LeftEyeClosure, Sensor 3 LeftEyeClosureConfidence, Sensor 3 LeftEyeGazeQualityLevel, Sensor 3 RightEyeGazeQualityLevel, Sensor 3 LeftEyeGazeRotationX, Sensor 3 LeftEyeGazeRotationY, Sensor 3 RightEyeGazeRotationX, Sensor 3 RightEyeGazeRotationY, Sensor 3 AverageBlinkDuration, Sensor 3 BlinkFrequency, Sensor 3 VergenceX, Sensor 3 VergenceY, Sensor 3 VergenceZ, Sensor 3 HeadAccelerationX, Sensor 3 HeadAccelerationY, Sensor 3 HeadAccelerationZ, Sensor 3 HeadAngularAccelerationX, Sensor 3 HeadAngularAccelerationY, Sensor 3 HeadAngularAccelerationZ, Sensor 3 FaceLabFrameIndex, Sensor 3 HeadX, Sensor 3 HeadY, Sensor 3 HeadZ, Sensor 3 HeadPositionConfidence, Sensor 3 HeadRotationX, Sensor 3 HeadRotationY, Sensor 3 HeadRotationZ, Sensor 4 RightEyeX, Sensor 4 RightEyeY, Sensor 4 RightEyeZ, Sensor 4 LeftEyeX, Sensor 4 LeftEyeY, Sensor 4 LeftEyeZ, Sensor 4 RightPupilX, Sensor 4 RightPupilY, Sensor 4 RightPupilZ, Sensor 4 LeftPupilX, Sensor 4 LeftPupilY, Sensor 4 LeftPupilZ, Sensor 4 LeftPupilDiameter, Sensor 4 RightPupilDiameter, Sensor 4 RightEyeClosure, Sensor 4 RightEyeClosureConfidence, Sensor 4 LeftEyeClosure, Sensor 4 LeftEyeClosureConfidence, Sensor 4 LeftEyeGazeQualityLevel, Sensor 4 RightEyeGazeQualityLevel, Sensor 4 LeftEyeGazeRotationX, Sensor 4 LeftEyeGazeRotationY, Sensor 4 RightEyeGazeRotationX, Sensor 4 RightEyeGazeRotationY, Sensor 4 AverageBlinkDuration, Sensor 4 BlinkFrequency, Sensor 4 VergenceX, Sensor 4 VergenceY, Sensor 4 VergenceZ, Sensor 4 HeadAccelerationX, Sensor 4 HeadAccelerationY, Sensor 4 HeadAccelerationZ, Sensor 4 HeadAngularAccelerationX, Sensor 4 HeadAngularAccelerationY, Sensor 4 HeadAngularAccelerationZ, Sensor 4 FaceLabFrameIndex, Sensor 4 HeadX, Sensor 4 HeadY, Sensor 4 HeadZ, Sensor 4 HeadPositionConfidence, Sensor 4 HeadRotationX, Sensor 4 HeadRotationY, Sensor 4 HeadRotationZ, 
2013-05-04T21:40:30.917Z, -0.0211534611880779, 0.270719200372696, 0.405249327421188, -0.0736474916338921, 0.271696269512177, 0.42222186923027, -0.0877252370119095, 0.360202550888062, 0.535931646823883, -0.0272064153105021, 0.270223349332809, 0.390915811061859, 0.00837455689907074, 0.00614389823749661, 0.114900827407837, 0.616973102092743, 0.146142303943634, 0.566356778144836, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, -0.0725589692592621, 0.25231596827507, 0.376529037952423, 0, 0, 0, 0, 0, 0, 182493, -0.0533271059393883, 0.275435239076614, 0.402320116758347, 0.784608244895935, -0.227071925997734, 0.116543278098106, 0.0879688411951065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.927Z, -0.0212201476097107, 0.271547108888626, 0.406084895133972, -0.0736940130591393, 0.271727114915848, 0.42314675450325, 0, 0, 0, -0.0271211043000221, 0.270276755094528, 0.390557765960693, 0, 0.00615665502846241, 0.192997872829437, 0.60772716999054, 0.196037709712982, 0.589132308959961, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182494, -0.053456224501133, 0.275873214006424, 0.403241485357285, 0.727398276329041, -0.221124783158302, 0.115283407270908, 0.100870341062546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.939Z, -0.0207564383745193, 0.269155025482178, 0.402994900941849, -0.073024146258831, 0.269192576408386, 0.420679152011871, 0, 0, 0, -0.0269750580191612, 0.270657896995544, 0.39063024520874, 0, 0.00613595359027386, 0.193020641803741, 0.519629418849945, 0.207667350769043, 0.560401856899261, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182495, -0.0530050806701183, 0.273668557405472, 0.400624692440033, 0.724461674690247, -0.200251191854477, 0.127727776765823, 0.0992853567004204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.949Z, -0.0207564383745193, 0.269155025482178, 0.402994900941849, -0.073024146258831, 0.269192576408386, 0.420679152011871, 0, 0, 0, -0.0269750580191612, 0.270657896995544, 0.39063024520874, 0, 0.00613595359027386, 0.193020641803741, 0.519629418849945, 0.207667350769043, 0.560401856899261, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182495, -0.0530050806701183, 0.273668557405472, 0.400624692440033, 0.724461674690247, -0.200251191854477, 0.127727776765823, 0.0992853567004204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.959Z, -0.0208057053387165, 0.270588725805283, 0.403219431638718, -0.0733246058225632, 0.271433353424072, 0.420122027397156, 0, 0, 0, -0.0268581621348858, 0.270702749490738, 0.390269428491592, 0, 0.00611533736810088, 0.195990443229675, 0.7129807472229, 0.259252786636353, 0.583850502967834, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182496, -0.05300098285079, 0.27510267496109, 0.400210618972778, 0.774460196495056, -0.236710608005524, 0.114148639142513, 0.093029573559761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.969Z, -0.0208057053387165, 0.270588725805283, 0.403219431638718, -0.0733246058225632, 0.271433353424072, 0.420122027397156, 0, 0, 0, -0.0268581621348858, 0.270702749490738, 0.390269428491592, 0, 0.00611533736810088, 0.195990443229675, 0.7129807472229, 0.259252786636353, 0.583850502967834, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182496, -0.05300098285079, 0.27510267496109, 0.400210618972778, 0.774460196495056, -0.236710608005524, 0.114148639142513, 0.093029573559761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.979Z, -0.0206570997834206, 0.26958829164505, 0.402908802032471, -0.0732052475214005, 0.269175440073013, 0.419736415147781, -0.0889459401369095, 0.383510887622833, 0.568478584289551, -0.0267396662384272, 0.270749777555466, 0.389800935983658, 0.00855397898703814, 0.00610780064016581, 0.196898758411407, 0.477186948060989, 0.357984960079193, 0.615607678890228, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, -0.0993589013814926, 0.206543639302254, 0.269420802593231, 0, 0, 0, 0, 0, 0, 182497, -0.052898358553648, 0.273843765258789, 0.400018006563187, 0.770403921604156, -0.199375793337822, 0.110101118683815, 0.104034289717674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.989Z, -0.0218987576663494, 0.274118304252625, 0.404810696840286, -0.074901282787323, 0.27454662322998, 0.420146763324738, -0.0889653116464615, 0.385257035493851, 0.56885302066803, -0.0266928765922785, 0.27108359336853, 0.389707565307617, 0.00875439867377281, 0.00609619682654738, 0.121994495391846, 0.732613801956177, 0.167329013347626, 0.595906913280487, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, -0.114371724426746, 0.177870586514473, 0.200838580727577, 0, 0, 0, 0, 0, 0, 182498, -0.0540831536054611, 0.277715891599655, 0.400664985179901, 0.757594525814056, -0.28751465678215, 0.0801060348749161, 0.107747636735439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:30.999Z, -0.0218987576663494, 0.274118304252625, 0.404810696840286, -0.074901282787323, 0.27454662322998, 0.420146763324738, -0.0889653116464615, 0.385257035493851, 0.56885302066803, -0.0266928765922785, 0.27108359336853, 0.389707565307617, 0.00875439867377281, 0.00609619682654738, 0.121994495391846, 0.732613801956177, 0.167329013347626, 0.595906913280487, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, -0.114371724426746, 0.177870586514473, 0.200838580727577, 0, 0, 0, 0, 0, 0, 182498, -0.0540831536054611, 0.277715891599655, 0.400664985179901, 0.757594525814056, -0.28751465678215, 0.0801060348749161, 0.107747636735439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.009Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.022Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.032Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.042Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.054Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.064Z, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.074Z, -0.0200406461954117, 0.301396399736404, 0.441789478063583, -0.0697302520275116, 0.296835958957672, 0.465343475341797, -0.0826912894845009, 0.312723845243454, 0.459174424409866, -0.026392525061965, 0.271834462881088, 0.388518840074539, 0.00816806778311729, 0.00608649896457791, 0.0613692998886108, 0.502710342407227, 0.126476526260376, 0.565338253974915, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182503, -0.0521522276103497, 0.30646076798439, 0.444816559553146, 0.189301058650017, 0.0725225433707237, 0.254612743854523, 0.087464839220047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:31.084Z, -0.0200406461954117, 0.301396399736404, 0.441789478063583, -0.0697302520275116, 0.296835958957672, 0.465343475341797, -0.0826912894845009, 0.312723845243454, 0.459174424409866, -0.026392525061965, 0.271834462881088, 0.388518840074539, 0.00816806778311729, 0.00608649896457791, 0.0613692998886108, 0.502710342407227, 0.126476526260376, 0.565338253974915, 0, 0, 0, 0, 0, 0, 0.125173002481461, 0.86885803937912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182503, -0.0521522276103497, 0.30646076798439, 0.444816559553146, 0.189301058650017, 0.0725225433707237, 0.254612743854523, 0.087464839220047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
